LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID1649399,1649399,83,80.10204315185547,868.1760998520432,1020.3567827653785,0.0,24.0,24,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.9028871391076116,1.7821933772527543
ID1647990,1647990,83,81.12346649169922,866.4923656075313,1019.7937203701634,0.0,18.0,18,3.0,1,,192.97297297297297,255.0,0.0,255.0,7140.0,110.91450323121413,0.9237375472346272,1.670863300777228
ID1651062,1651062,83,79.80880737304688,862.7710734110634,1021.4538488737395,0.0,37.0,37,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.880064829821718,1.7582322017591672
ID1646441,1646441,83,81.48966217041016,865.7436765304645,1017.6649021878155,0.0,0.0,0,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.9286403085824493,1.966474335642678
ID1650920,1650920,83,80.06278228759766,864.9838725961289,1020.2852302175808,0.0,36.0,36,3.0,1,,213.64864864864865,255.0,0.0,255.0,7905.0,95.28938853601458,0.8663455749548464,2.0815397359138563
ID1652331,1652331,83,81.38848114013672,867.2414043037401,1016.033191199994,0.0,45.0,45,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.9502353732347008,1.8301157282399287
ID1649260,1649260,83,81.48966979980469,864.4194036472599,1022.061035397683,0.0,25.0,25,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.9262703420790435,1.8061545527463414
ID1653475,1653475,83,78.89542388916016,865.5076692737528,1019.4604163599533,0.0,55.0,55,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.8717504332755632,1.5097550663469763
ID1647847,1647847,83,80.86949920654297,865.2645961416318,1019.8749075544728,0.0,17.0,17,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9466474405191061,1.5763883913428072
ID1652892,1652892,84,81.48966217041016,437.0125043987131,1001.23624359009,0.0,50.0,50,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.9286403085824493,1.966474335642678
ID1651486,1651486,84,80.10204315185547,434.0184373915356,999.7463880903088,0.0,44.0,44,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.9028871391076116,1.7821933772527543
ID1649940,1649940,84,79.58855438232422,422.37735130988744,975.6652761996445,0.0,27.0,27,3.0,1,,220.54054054054055,255.0,0.0,255.0,8160.0,88.37879163470616,0.8502457357617809,2.293429642920626
ID1646999,1646999,84,80.28305053710938,410.4910599125001,1005.7296844319387,0.0,8.0,8,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.9028871391076116,1.7821933772527543
ID1648407,1648407,84,79.14939880371094,419.46213892561553,975.525039886014,0.0,22.0,22,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.8577834721332478,1.7342710262655798
ID1649803,1649803,84,79.07643127441406,428.48377730395373,985.6920360232792,0.0,33.0,33,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.9028871391076116,1.7821933772527543
ID1646858,1646858,84,80.06278228759766,415.3337088790282,995.4633694032186,0.0,11.0,11,3.0,1,,213.64864864864865,255.0,0.0,255.0,7905.0,95.28938853601458,0.8663455749548464,2.0815397359138563
ID1648266,1648266,84,80.64923858642578,403.40839590570846,988.7884425969128,0.0,14.0,14,3.0,1,,213.64864864864865,255.0,0.0,255.0,7905.0,95.28938853601458,0.9088669950738917,2.1350609104995497
ID1652748,1652748,84,81.8558578491211,435.8955511575629,1001.7530294407384,0.0,48.0,48,3.0,1,,220.54054054054055,255.0,0.0,255.0,8160.0,88.37879163470616,0.9329507701600724,2.4088419472906537
ID1651343,1651343,84,81.48966979980469,432.41783426182053,999.2623283364803,0.0,38.0,38,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.9262703420790435,1.8061545527463414
ID1651200,1651200,84,80.28304290771484,436.17304839564486,997.5952650356669,0.0,41.0,41,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.8960674157303372,1.53196617467892
ID1648689,1648689,84,80.1426010131836,405.42618869660816,992.0538011218449,0.0,13.0,13,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.8838304552590267,1.9161042765088745
ID1647283,1647283,84,79.51558685302734,418.7026408699917,1003.4933017682773,0.0,5.0,5,3.0,1,,213.64864864864865,255.0,0.0,255.0,7905.0,95.28938853601458,0.8663455749548464,2.0815397359138563
ID1650355,1650355,84,80.83023834228516,422.29832888213,983.4678446471708,0.0,31.0,31,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.9028871391076116,1.7821933772527543
ID1645874,1645874,84,79.88178253173828,414.5330268076446,1004.4669731923555,0.0,7.0,7,3.0,1,,213.64864864864865,255.0,0.0,255.0,7905.0,95.28938853601458,0.8663455749548464,2.0815397359138563
ID1651767,1651767,84,81.8558578491211,435.9719768315612,996.9751823886374,0.0,39.0,39,3.0,1,,213.64864864864865,255.0,0.0,255.0,7905.0,95.28938853601458,0.9308626596075988,2.1618214977923964
ID1650219,1650219,84,80.64923858642578,423.46438966552364,979.3386528895686,0.0,26.0,26,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.9028871391076116,1.7821933772527543
ID1653036,1653036,84,79.22236633300781,435.21152111949635,995.2478352022803,0.0,51.0,51,3.0,1,,227.43243243243242,255.0,0.0,255.0,8415.0,80.2740239362579,0.8544534981736444,2.6108375057771203
ID1648544,1648544,84,80.06278228759766,416.4129599383849,979.0447553178577,0.0,21.0,21,3.0,1,,213.64864864864865,255.0,0.0,255.0,7905.0,95.28938853601458,0.8663455749548464,2.0815397359138563
ID1650080,1650080,84,80.35602569580078,428.53587625874115,985.9688229275761,0.0,32.0,32,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.8838304552590267,1.9161042765088745
ID1647140,1647140,84,82.14908599853516,418.0732611078362,1006.2191525755695,0.0,4.0,4,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.9518542615484711,1.9916593652095798
ID1651623,1651623,84,79.98982238769531,432.3832600164071,994.1209275243933,0.0,42.0,42,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.880064829821718,1.7582322017591672
ID1646298,1646298,84,80.35601043701172,412.58439850670084,1006.5447636022213,0.0,3.0,3,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.8838304552590267,1.9161042765088745
ID1653469,1653469,84,79.51559448242188,432.58646633006015,995.4695480240092,0.0,55.0,55,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.8621973929236498,1.8909192469419727
ID1652188,1652188,84,80.35601043701172,432.58422309817183,999.5446376817995,0.0,43.0,43,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.8838304552590267,1.9161042765088745
ID1653328,1653328,84,79.22236633300781,435.3770742700202,994.5530817644234,0.0,53.0,53,3.0,1,,213.64864864864865,255.0,0.0,255.0,7905.0,95.28938853601458,0.8457874367371242,2.0547791486210096
ID1647570,1647570,84,81.19642639160156,414.2747314200778,977.7867433654008,0.0,20.0,20,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.9059720457433292,1.9412893060757763
ID1649111,1649111,84,81.48966217041016,407.30103114771987,989.7189031791269,0.0,16.0,16,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.9262703420790435,1.8061545527463414
ID1650775,1650775,84,80.83024597167969,429.88361149952397,991.568224741745,0.0,35.0,35,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.9059720457433292,1.9412893060757763
ID1647702,1647702,84,80.13574981689453,413.61843485956854,983.2087570894789,0.0,19.0,19,3.0,1,,227.43243243243242,255.0,0.0,255.0,8415.0,80.2740239362579,0.8544534981736444,2.6108375057771203
ID1650635,1650635,84,80.83023834228516,420.1473663405109,977.0209564993511,0.0,28.0,28,3.0,1,,213.64864864864865,255.0,0.0,255.0,7905.0,95.28938853601458,0.9088669950738917,2.1350609104995497
ID1648970,1648970,84,80.64923858642578,415.3456734253345,981.2499022772456,0.0,23.0,23,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.9028871391076116,1.7821933772527543
ID1652047,1652047,84,80.64923858642578,433.80092919709585,1000.7801506468243,0.0,47.0,47,3.0,1,,213.64864864864865,255.0,0.0,255.0,7905.0,95.28938853601458,0.9088669950738917,2.1350609104995497
ID1646158,1646158,84,81.48966217041016,416.99476890587545,996.9951248932326,0.0,10.0,10,3.0,1,,192.97297297297297,255.0,0.0,255.0,7140.0,110.91450323121413,0.9237375472346272,1.670863300777228
ID1650497,1650497,84,80.06278991699219,425.40672530582526,984.0149388203117,0.0,34.0,34,3.0,1,,220.54054054054055,255.0,0.0,255.0,8160.0,88.37879163470616,0.8702513150204558,2.3222827190131325
ID1653185,1653185,84,80.35601043701172,429.60730059537553,997.812430624185,0.0,56.0,56,3.0,1,,220.54054054054055,255.0,0.0,255.0,8160.0,88.37879163470616,0.8906942392909897,2.3511357951056397
ID1648832,1648832,84,79.58855438232422,406.2621952188971,993.339116188465,0.0,15.0,15,3.0,1,,227.43243243243242,255.0,0.0,255.0,8415.0,80.2740239362579,0.8544534981736444,2.6108375057771203
ID1646016,1646016,84,72.74020385742188,414.7480736025736,1012.8944703500214,0.0,1.0,1,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.7236426314277505,1.7146240399736605
ID1647428,1647428,84,80.17501068115234,421.16546078509026,1002.0192047409769,0.0,6.0,6,3.0,1,,220.54054054054055,255.0,0.0,255.0,8160.0,88.37879163470616,0.8906942392909897,2.3511357951056397
ID1651908,1651908,84,80.5370101928711,435.69615617402985,1001.4016959828791,0.0,46.0,46,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.8838304552590267,1.9161042765088745
ID1653755,1653755,84,80.35601043701172,437.642163850317,991.8524937922401,0.0,52.0,52,3.0,1,,213.64864864864865,255.0,0.0,255.0,7905.0,95.28938853601458,0.8873668188736682,2.108300323206703
ID1648127,1648127,84,81.19644165039062,409.2819852435762,996.6379776674871,0.0,12.0,12,3.0,1,,213.64864864864865,255.0,0.0,255.0,7905.0,95.28938853601458,0.9088669950738917,2.1350609104995497
ID1649663,1649663,84,80.60999298095703,425.0286230026848,979.9713775075106,0.0,29.0,29,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.8621973929236498,1.8909192469419727
ID1652607,1652607,84,81.19644165039062,432.63797767492287,1003.2819853569563,0.0,49.0,49,3.0,1,,213.64864864864865,255.0,0.0,255.0,7905.0,95.28938853601458,0.9088669950738917,2.1350609104995497
ID1646718,1646718,84,80.90321350097656,415.3564162905576,997.9438842437269,0.0,9.0,9,3.0,1,,220.54054054054055,255.0,0.0,255.0,8160.0,88.37879163470616,0.8906942392909897,2.3511357951056397
ID1646576,1646576,84,81.04853820800781,413.31821828684264,1010.051067845175,0.0,2.0,2,3.0,1,,213.64864864864865,255.0,0.0,255.0,7905.0,95.28938853601458,0.9088669950738917,2.1350609104995497
ID1649392,1649392,84,81.48966217041016,422.33543892901906,976.0416761408486,0.0,24.0,24,3.0,1,,213.64864864864865,255.0,0.0,255.0,7905.0,95.28938853601458,0.9308626596075988,2.1618214977923964
ID1652467,1652467,84,80.35601806640625,432.8143241685275,996.7998175131218,0.0,40.0,40,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.8838304552590267,1.9161042765088745
ID1647986,1647986,84,80.10204315185547,412.5538472131544,987.2475898795351,0.0,18.0,18,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.9028871391076116,1.7821933772527543
ID1651058,1651058,84,80.94246673583984,433.3743925537904,994.9646823069116,0.0,37.0,37,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.9262703420790435,1.8061545527463414
ID1649527,1649527,84,79.30217742919922,429.5474713663825,982.5208505135644,0.0,30.0,30,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.8621973929236498,1.8909192469419727
ID1652328,1652328,84,80.10204315185547,435.4353993222473,997.5646006777528,0.0,45.0,45,3.0,1,,192.97297297297297,255.0,0.0,255.0,7140.0,110.91450323121413,0.8995929443690639,1.6478726194351838
ID1653613,1653613,84,81.56262969970703,434.368112017026,994.1216059074582,0.0,54.0,54,3.0,1,,213.64864864864865,255.0,0.0,255.0,7905.0,95.28938853601458,0.9088669950738917,2.1350609104995497
ID1647842,1647842,84,79.44539642333984,409.9662650857134,988.5247284848167,0.0,17.0,17,3.0,1,,192.97297297297297,255.0,0.0,255.0,7140.0,110.91450323121413,0.9237375472346272,1.670863300777228
ID1649253,1649253,84,81.30867004394531,424.2320083515976,976.1673667363417,0.0,25.0,25,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.9286403085824493,1.966474335642678
ID1650916,1650916,84,80.06278228759766,434.2852522006102,992.2804388081328,0.0,36.0,36,3.0,1,,220.54054054054055,255.0,0.0,255.0,8160.0,88.37879163470616,0.8702513150204558,2.3222827190131325
ID1646438,1646438,84,80.83023834228516,414.05459300486547,1007.1170168849375,0.0,0.0,0,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.9028871391076116,1.7821933772527543
ID1647130,1647130,85,79.35795593261719,1263.2039791727134,922.4325759677575,0.0,4.0,4,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9210245464247598,1.5541772830108633
ID1648541,1648541,85,79.80880737304688,1239.654471800359,925.6283390776044,0.0,21.0,21,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.8838304552590267,1.9161042765088745
ID1651612,1651612,85,81.41670227050781,1241.7600432482895,904.2566659474169,0.0,42.0,42,3.0,1,,179.1891891891892,255.0,0.0,255.0,6630.0,118.16016386381808,0.9446522064323112,1.47333232704239
ID1653023,1653023,85,80.64923858642578,1230.498264825071,901.9894311457713,0.0,51.0,51,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.9028871391076116,1.7821933772527543
ID1649936,1649936,85,79.82548522949219,1236.8358536113253,931.5792645095086,0.0,27.0,27,3.0,1,,220.54054054054055,255.0,0.0,255.0,8160.0,88.37879163470616,0.8702513150204558,2.3222827190131325
ID1648404,1648404,85,81.19644165039062,1241.3374565588624,926.1839412288716,0.0,22.0,22,3.0,1,,213.64864864864865,255.0,0.0,255.0,7905.0,95.28938853601458,0.9088669950738917,2.1350609104995497
ID1650071,1650071,85,81.8558578491211,1230.203259849286,918.1083142041392,0.0,32.0,32,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.9286403085824493,1.966474335642678
ID1646987,1646987,85,81.3437271118164,1262.271805393146,915.9476201225777,0.0,8.0,8,3.0,1,,165.40540540540542,255.0,0.0,255.0,6120.0,123.41426611652757,0.9696347968814114,1.3195833069382559
ID1651471,1651471,85,78.60220336914062,1231.1293793828481,897.5166516320468,0.0,44.0,44,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.8621973929236498,1.8909192469419727
ID1652878,1652878,85,80.94246673583984,1233.480869118409,900.0148330182574,0.0,50.0,50,3.0,1,,192.97297297297297,255.0,0.0,255.0,7140.0,110.91450323121413,0.9237375472346272,1.670863300777228
ID1648258,1648258,85,77.66319274902344,1248.6520373213464,919.5252884967848,0.0,14.0,14,3.0,1,,227.43243243243242,255.0,0.0,255.0,8415.0,80.2740239362579,0.8166804293971924,2.5473051231965522
ID1649797,1649797,85,81.48966979980469,1234.2388382071483,920.9486250991355,0.0,33.0,33,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.9286403085824493,1.966474335642678
ID1651332,1651332,85,80.64923858642578,1238.912617426048,905.3785767769531,0.0,38.0,38,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.9059720457433292,1.9412893060757763
ID1648824,1648824,85,79.08080291748047,1251.553457875731,921.632031170786,0.0,15.0,15,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.8621973929236498,1.8909192469419727
ID1646008,1646008,85,80.9486312866211,1266.2213881172838,923.0328443704719,0.0,1.0,1,3.0,1,,192.97297297297297,255.0,0.0,255.0,7140.0,110.91450323121413,0.9485038274182325,1.6938539821192726
ID1650490,1650490,85,80.90321350097656,1232.078374231621,920.0879145439683,0.0,34.0,34,3.0,1,,220.54054054054055,255.0,0.0,255.0,8160.0,88.37879163470616,0.8906942392909897,2.3511357951056397
ID1652031,1652031,85,80.72221374511719,1237.3392891255405,896.1865419959121,0.0,47.0,47,3.0,1,,213.64864864864865,255.0,0.0,255.0,7905.0,95.28938853601458,0.8873668188736682,2.108300323206703
ID1647413,1647413,85,80.34493255615234,1263.1253090377945,916.6413386409217,0.0,6.0,6,3.0,1,,179.1891891891892,255.0,0.0,255.0,6630.0,118.16016386381808,0.9446522064323112,1.47333232704239
ID1651894,1651894,85,81.78289031982422,1231.7944142091872,900.0042439051523,0.0,46.0,46,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.9518542615484711,1.9916593652095798
ID1647273,1647273,85,81.09188079833984,1264.021472934256,918.9147162440547,0.0,5.0,5,3.0,1,,213.64864864864865,255.0,0.0,255.0,7905.0,95.28938853601458,0.9088669950738917,2.1350609104995497
ID1650216,1650216,85,79.1493911743164,1240.6498800573872,930.4350181019358,0.0,26.0,26,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.8577834721332478,1.7342710262655798
ID1651754,1651754,85,78.75498962402344,1234.5198429529282,904.239064706576,0.0,39.0,39,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.9059720457433292,1.9412893060757763
ID1650350,1650350,85,78.38878631591797,1232.573320777496,921.4844577175767,0.0,31.0,31,3.0,1,,192.97297297297297,255.0,0.0,255.0,7140.0,110.91450323121413,0.8530774321641296,1.6018912567510948
ID1645861,1645861,85,80.06278228759766,1259.9930593913878,918.4245654653768,0.0,7.0,7,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.8621973929236498,1.8909192469419727
ID1648679,1648679,85,81.41670227050781,1251.243754576674,917.9985990330476,0.0,13.0,13,3.0,1,,192.97297297297297,255.0,0.0,255.0,7140.0,110.91450323121413,0.9485038274182325,1.6938539821192726
ID1650905,1650905,85,80.83023834228516,1229.4522586501591,912.7948139176864,0.0,36.0,36,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.9059720457433292,1.9412893060757763
ID1647834,1647834,85,81.19644165039062,1251.857362693785,919.1105303981686,0.0,17.0,17,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.9059720457433292,1.9412893060757763
ID1652314,1652314,85,80.5762710571289,1234.547361178654,894.8470501196418,0.0,45.0,45,3.0,1,,192.97297297297297,255.0,0.0,255.0,7140.0,110.91450323121413,0.9237375472346272,1.670863300777228
ID1646430,1646430,85,63.41072082519531,1268.838551774896,922.4177945864238,0.0,0.0,0,3.0,1,,234.32432432432432,255.0,0.0,255.0,8670.0,70.56480632646763,0.5589179275561669,2.3811349179782457
ID1649104,1649104,85,78.23877716064453,1250.3393764091131,918.6281654343718,0.0,16.0,16,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.8960674157303372,1.53196617467892
ID1646290,1646290,85,81.41637420654297,1261.4999065789566,922.0000611920044,0.0,3.0,3,3.0,1,,179.1891891891892,255.0,0.0,255.0,6630.0,118.16016386381808,0.9446522064323112,1.47333232704239
ID1647698,1647698,85,81.48966217041016,1246.2136862770783,921.1680952361452,0.0,19.0,19,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.9286403085824493,1.966474335642678
ID1647567,1647567,85,80.35602569580078,1241.5072452185825,922.1141357653835,0.0,20.0,20,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.880064829821718,1.7582322017591672
ID1652175,1652175,85,79.98981475830078,1237.2673623596218,899.1321966316211,0.0,43.0,43,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.8838304552590267,1.9161042765088745
ID1650766,1650766,85,79.80880737304688,1225.9330129642676,916.5177362537158,0.0,35.0,35,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.8838304552590267,1.9161042765088745
ID1646147,1646147,85,80.65608978271484,1262.2346801190286,919.1068748817714,0.0,10.0,10,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9425019425019425,1.3815943786173366
ID1648967,1648967,85,81.78289031982422,1240.8290354061485,929.9418074794836,0.0,23.0,23,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9466474405191061,1.5763883913428072
ID1650631,1650631,85,79.1493911743164,1234.5079691809337,927.1964521354299,0.0,28.0,28,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.8621973929236498,1.8909192469419727
ID1649659,1649659,85,79.98982238769531,1236.9273679031958,926.4709160595119,0.0,29.0,29,3.0,1,,213.64864864864865,255.0,0.0,255.0,7905.0,95.28938853601458,0.8873668188736682,2.108300323206703
ID1652732,1652732,85,78.23877716064453,1232.3218696496988,897.5022155477519,0.0,48.0,48,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.8960674157303372,1.53196617467892
ID1646847,1646847,85,81.60189056396484,1256.8423239892213,917.8981974189411,0.0,11.0,11,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.9502353732347008,1.8301157282399287
ID1646705,1646705,85,77.41963958740234,1264.4415188000253,919.0994462179901,0.0,9.0,9,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.8147684605757196,1.6863486752784054
ID1649523,1649523,85,79.98981475830078,1235.575364462996,923.1485368483932,0.0,30.0,30,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.8838304552590267,1.9161042765088745
ID1652594,1652594,85,81.41670227050781,1228.2353957455275,900.884145908926,0.0,49.0,49,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.9502353732347008,1.8301157282399287
ID1648116,1648116,85,80.94246673583984,1256.0156610357685,917.2453664586097,0.0,12.0,12,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9210245464247598,1.5541772830108633
ID1651188,1651188,85,82.14908599853516,1238.7721785845881,904.9822056545908,0.0,41.0,41,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.9502353732347008,1.8301157282399287
ID1646568,1646568,85,78.60541534423828,1264.9439789374312,923.0822467189759,0.0,2.0,2,3.0,1,,220.54054054054055,255.0,0.0,255.0,8160.0,88.37879163470616,0.8502457357617809,2.293429642920626
ID1652456,1652456,85,79.51558685302734,1238.5974178368776,901.3770291798285,0.0,40.0,40,3.0,1,,213.64864864864865,255.0,0.0,255.0,7905.0,95.28938853601458,0.8663455749548464,2.0815397359138563
ID1649389,1649389,85,81.48966217041016,1238.6640534803248,929.9330909899254,0.0,24.0,24,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.9286403085824493,1.966474335642678
ID1647980,1647980,85,79.35125732421875,1250.6120921760703,921.7865401688589,0.0,18.0,18,3.0,1,,220.54054054054055,255.0,0.0,255.0,8160.0,88.37879163470616,0.8502457357617809,2.293429642920626
ID1649250,1649250,85,80.69795227050781,1239.6786596410527,926.6786596410527,0.0,25.0,25,3.0,1,,192.97297297297297,255.0,0.0,255.0,7140.0,110.91450323121413,0.9237375472346272,1.670863300777228
ID1651047,1651047,85,80.64923858642578,1235.2991154448675,913.6960178104395,0.0,37.0,37,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.9059720457433292,1.9412893060757763
ID1647131,1647131,87,80.52391052246094,83.76560315220159,926.5988232515977,0.0,4.0,4,3.0,1,,192.97297297297297,255.0,0.0,255.0,7140.0,110.91450323121413,0.9237375472346272,1.670863300777228
ID1647839,1647839,87,80.41193389892578,91.4597130365575,935.2550511649971,0.0,17.0,17,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.9028871391076116,1.7821933772527543
ID1646431,1646431,87,80.39797973632812,81.54793614870142,923.7935274144536,0.0,0.0,0,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9210245464247598,1.5541772830108633
ID1648543,1648543,87,76.96195983886719,102.43160155608757,942.4097463983367,0.0,21.0,21,3.0,1,,158.51351351351352,255.0,0.0,255.0,5865.0,125.37646013808482,0.9376579612468409,1.2236229460023818
ID1647569,1647569,87,79.00623321533203,101.9649715624611,946.0364040598664,0.0,20.0,20,3.0,1,,165.40540540540542,255.0,0.0,255.0,6120.0,123.41426611652757,0.9401778496362168,1.2989211899866202
ID1646291,1646291,87,77.85714721679688,82.32054107916491,925.6151419783154,0.0,3.0,3,3.0,1,,179.1891891891892,255.0,0.0,255.0,6630.0,118.16016386381808,0.8922852983988356,1.4301705724101108
ID1649939,1649939,87,80.64923858642578,107.50535671579595,955.3083984307849,0.0,27.0,27,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.9028871391076116,1.7821933772527543
ID1647701,1647701,87,80.75727081298828,98.43299415237068,942.6999640422146,0.0,19.0,19,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9210245464247598,1.5541772830108633
ID1649108,1649108,87,81.41669464111328,95.95556167201147,935.372381850713,0.0,16.0,16,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9466474405191061,1.5763883913428072
ID1648406,1648406,87,80.94246673583984,105.0419820895016,948.6207395456271,0.0,22.0,22,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9210245464247598,1.5541772830108633
ID1648969,1648969,87,81.70991516113281,116.02674023387347,952.7685253902622,0.0,23.0,23,3.0,1,,165.40540540540542,255.0,0.0,255.0,6120.0,123.41426611652757,0.9696347968814114,1.3195833069382559
